date,store id,product id,category,region,inventory level,units sold,units ordered,demand forecast,price,discount,weather condition,holiday/promotion,competitor pricing,seasonality,sku,lag_1,lag_7,lag_14,rolling_mean_3,rolling_mean_7,rolling_std_7,day_of_week,month,inventory_level,holiday_flag,price_change_7d,discount_flag,inventory_ratio
2022-05-21,S001,P0001,0,0,494,314,20,323.92,75.6,0,3,1,76.8,3,S001_P0001,75.0,226.0,39.0,80.0,141.57142857142858,76.4719058279076,5,5,0,0,0.23307780133746525,0,0.0
2022-05-22,S001,P0001,2,1,175,46,196,62.81,73.44,5,1,0,68.48,3,S001_P0001,314.0,213.0,6.0,135.33333333333334,154.14285714285714,97.11235515530201,6,5,0,0,0.8773006134969326,1,0.0
2022-05-23,S001,P0001,0,0,114,66,46,67.77,19.09,5,2,0,23.61,1,S001_P0001,46.0,121.0,173.0,145.0,130.28571428571428,100.69047337544608,0,5,0,0,-0.8033175355450237,1,0.0
2022-05-24,S001,P0001,0,3,459,173,132,181.74,15.58,10,2,1,11.36,1,S001_P0001,66.0,191.0,19.0,142.0,122.42857142857143,103.63856608884728,1,5,0,0,-0.811105722599418,1,0.0
2022-05-25,S001,P0001,4,3,78,68,113,76.27,45.81,10,0,0,43.73,1,S001_P0001,173.0,148.0,19.0,95.0,119.85714285714286,101.86171765589617,2,5,0,0,1.0737890448166594,1,0.0
2022-05-26,S001,P0001,0,0,211,200,114,207.14,14.76,5,3,1,14.03,0,S001_P0001,68.0,17.0,10.0,102.33333333333333,108.42857142857143,102.66264679823442,3,5,0,0,-0.5700553451791436,1,0.0
2022-05-27,S001,P0001,2,2,94,32,190,40.77,19.35,5,0,1,24.18,2,S001_P0001,200.0,75.0,357.0,147.0,134.57142857142858,98.7249666883663,4,5,0,0,-0.7749738341667636,1,0.0
2022-05-28,S001,P0001,4,0,434,393,192,409.98,47.5,20,3,0,45.41,3,S001_P0001,32.0,314.0,226.0,100.0,128.42857142857142,104.23348333246392,5,5,0,0,-0.37169312169312163,1,0.0
2022-05-29,S001,P0001,2,3,94,11,20,21.8,68.32,0,0,0,72.05,3,S001_P0001,393.0,46.0,213.0,208.33333333333334,139.71428571428572,129.0073825868301,6,5,0,0,-0.06971677559912859,0,0.0
2022-05-30,S001,P0001,4,3,372,307,75,309.22,15.94,0,1,1,16.59,1,S001_P0001,11.0,66.0,121.0,145.33333333333334,134.71428571428572,133.83287374646815,0,5,0,0,-0.16500785751702463,0,0.0
2022-05-31,S001,P0001,0,0,111,109,166,117.21,52.95,10,2,1,50.25,1,S001_P0001,307.0,173.0,191.0,237.0,169.14285714285714,143.8348921175811,1,5,0,0,2.3985879332477538,1,0.0
2022-06-01,S001,P0001,4,1,461,198,119,192.58,11.52,15,1,1,8.27,1,S001_P0001,109.0,68.0,148.0,142.33333333333334,160.0,145.57243328780805,2,6,0,0,-0.7485265225933202,1,0.0
2022-06-02,S001,P0001,0,3,386,385,144,388.15,98.99,10,2,1,96.79,1,S001_P0001,198.0,200.0,17.0,204.66666666666666,178.57142857142858,140.06767072009293,3,6,0,0,5.706639566395664,1,0.0
2022-06-03,S001,P0001,0,1,53,25,147,43.58,54.62,10,1,0,58.21,3,S001_P0001,385.0,32.0,75.0,230.66666666666666,205.0,160.7161058097995,4,6,0,0,1.822739018087855,1,0.0
2022-06-04,S001,P0001,1,3,72,48,71,53.64,67.67,20,0,0,66.42,3,S001_P0001,25.0,393.0,314.0,202.66666666666666,204.0,161.9886827322617,5,6,0,0,0.42463157894736847,1,0.0
2022-06-05,S001,P0001,3,3,265,164,57,161.11,84.43,15,3,0,80.65,2,S001_P0001,48.0,11.0,46.0,152.66666666666666,154.71428571428572,146.6591448287653,6,6,0,0,0.23580210772833743,1,0.0
2022-06-06,S001,P0001,2,1,219,113,107,119.18,94.24,15,1,0,96.41,1,S001_P0001,164.0,307.0,66.0,79.0,176.57142857142858,132.3768070608256,0,6,0,0,4.912170639899624,1,0.0
2022-06-07,S001,P0001,3,0,256,237,25,227.01,92.79,5,0,0,97.71,0,S001_P0001,113.0,109.0,173.0,108.33333333333333,148.85714285714286,120.27389377503962,1,6,0,0,0.7524079320113315,1,0.0
2022-06-08,S001,P0001,3,0,209,90,93,103.1,98.92,10,1,0,103.21,1,S001_P0001,237.0,198.0,68.0,171.33333333333334,167.14285714285714,122.90569361835732,2,6,0,0,7.586805555555555,1,0.0
2022-06-09,S001,P0001,4,2,403,259,85,264.28,15.22,10,3,0,17.12,0,S001_P0001,90.0,385.0,200.0,146.66666666666666,151.71428571428572,125.14486843350025,3,6,0,0,-0.8462470956662289,1,0.0
2022-06-10,S001,P0001,0,1,163,158,152,170.85,51.57,5,1,0,55.42,1,S001_P0001,259.0,25.0,32.0,195.33333333333334,133.71428571428572,90.173377973979,4,6,0,0,-0.05584035151958988,1,0.0
2022-06-11,S001,P0001,3,0,374,254,25,253.13,13.91,5,1,0,10.4,1,S001_P0001,158.0,48.0,393.0,169.0,152.71428571428572,76.41054527073747,5,6,0,0,-0.7944436234668243,1,0.0
2022-06-12,S001,P0001,0,2,469,315,132,322.64,37.8,15,0,1,35.55,3,S001_P0001,254.0,164.0,11.0,223.66666666666666,182.14285714285714,68.63290894662843,6,6,0,0,-0.5522918393935805,1,0.0
2022-06-13,S001,P0001,1,3,91,58,193,74.6,55.8,20,2,0,58.37,0,S001_P0001,315.0,113.0,307.0,242.33333333333334,203.71428571428572,83.99149616819213,0,6,0,0,-0.4078947368421053,1,0.0
2022-06-14,S001,P0001,0,0,133,109,121,121.46,35.77,5,3,1,32.59,2,S001_P0001,58.0,237.0,109.0,209.0,195.85714285714286,95.65463670836624,1,6,0,0,-0.6145058734777454,1,0.0
2022-06-15,S001,P0001,1,2,124,98,52,101.53,91.53,15,2,0,90.63,1,S001_P0001,109.0,90.0,198.0,160.66666666666666,177.57142857142858,98.66586228758342,2,6,0,0,-0.07470683380509502,1,0.0
2022-06-16,S001,P0001,2,3,290,260,158,257.66,59.27,20,1,1,61.2,0,S001_P0001,98.0,259.0,385.0,88.33333333333333,178.71428571428572,97.5221586541819,3,6,0,0,2.8942181340341655,1,0.0
2022-06-17,S001,P0001,2,0,289,53,41,59.75,75.73,15,3,0,78.27,3,S001_P0001,260.0,158.0,25.0,155.66666666666666,178.85714285714286,97.66000302312194,4,6,0,0,0.4684894318402173,1,0.0
2022-06-18,S001,P0001,2,1,390,31,68,39.96,25.77,15,2,1,23.18,1,S001_P0001,53.0,254.0,48.0,137.0,163.85714285714286,108.82314179656909,5,6,0,0,0.8526240115025161,1,0.0
2022-06-19,S001,P0001,2,0,478,253,183,255.2,90.94,0,3,0,86.82,1,S001_P0001,31.0,315.0,164.0,114.66666666666667,132.0,110.66164647247925,6,6,0,0,1.4058201058201059,0,0.0
2022-06-20,S001,P0001,1,3,338,205,175,208.89,86.86,10,1,0,90.39,1,S001_P0001,253.0,58.0,113.0,112.33333333333333,123.14285714285714,94.93757347406152,0,6,0,0,0.55663082437276,1,0.0
2022-06-21,S001,P0001,3,1,403,191,137,182.13,79.86,0,2,1,76.93,2,S001_P0001,205.0,109.0,237.0,163.0,144.14285714285714,94.38295851022492,1,6,0,0,1.2325971484484204,0,0.0
2022-06-22,S001,P0001,1,3,264,238,187,253.34,19.44,5,2,1,16.29,3,S001_P0001,191.0,98.0,90.0,216.33333333333334,155.85714285714286,94.38295851022495,2,6,0,0,-0.7876106194690266,1,0.0
2022-06-23,S001,P0001,0,3,492,268,144,263.81,13.76,20,2,0,14.59,2,S001_P0001,238.0,260.0,259.0,211.33333333333334,175.85714285714286,94.91123672749636,3,6,0,0,-0.7678420786232496,1,0.0
2022-06-24,S001,P0001,2,1,321,95,164,107.92,96.38,20,3,1,95.65,1,S001_P0001,268.0,53.0,158.0,232.33333333333334,177.0,96.1335876094649,4,6,0,0,0.27267925524891057,1,0.0
2022-06-25,S001,P0001,4,1,454,202,109,199.67,19.9,5,2,1,17.02,0,S001_P0001,95.0,31.0,254.0,200.33333333333334,183.0,88.0776172853618,5,6,0,0,-0.2277842452464106,1,0.0
2022-06-26,S001,P0001,2,1,74,8,93,21.87,23.59,5,1,1,20.6,0,S001_P0001,202.0,253.0,315.0,188.33333333333334,207.42857142857142,57.19224056594031,6,6,0,0,-0.7405981966131515,1,0.0
2022-06-27,S001,P0001,4,1,421,48,185,48.5,11.81,0,2,0,14.38,2,S001_P0001,8.0,205.0,58.0,101.66666666666667,172.42857142857142,90.13481965525703,0,6,0,0,-0.8640340778263873,0,0.0
2022-06-28,S001,P0001,3,2,332,256,55,256.57,15.81,10,2,0,17.15,3,S001_P0001,48.0,191.0,109.0,86.0,150.0,99.70456358662821,1,6,0,0,-0.8020285499624342,1,0.0
2022-06-29,S001,P0001,0,1,58,22,103,22.15,80.64,0,1,1,85.29,2,S001_P0001,256.0,238.0,98.0,104.0,159.28571428571428,106.92476215500669,2,6,0,0,3.148148148148148,0,0.0
2022-06-30,S001,P0001,0,1,452,151,129,159.37,74.75,5,3,0,73.99,2,S001_P0001,22.0,268.0,260.0,108.66666666666667,128.42857142857142,111.49268607231161,3,6,0,0,4.432412790697675,1,0.0
2022-07-01,S001,P0001,0,2,372,35,152,37.91,43.74,0,3,0,39.82,0,S001_P0001,151.0,95.0,53.0,143.0,111.71428571428571,94.56693270855696,4,7,0,0,-0.5461714048557791,0,0.0
2022-07-02,S001,P0001,3,0,61,8,20,-1.43,42.42,0,0,0,40.55,0,S001_P0001,35.0,202.0,31.0,69.33333333333333,103.14285714285714,98.95188826129679,5,7,0,0,1.1316582914572866,0,0.0
2022-07-03,S001,P0001,2,2,149,92,140,97.47,79.84,0,1,1,78.34,1,S001_P0001,8.0,8.0,253.0,64.66666666666667,75.42857142857143,93.67649499359848,6,7,0,0,2.38448495125053,0,0.0
2022-07-04,S001,P0001,1,3,483,143,114,153.26,15.79,15,0,1,19.12,0,S001_P0001,92.0,48.0,205.0,45.0,87.42857142857143,88.8554202864726,0,7,0,0,0.3370025402201522,1,0.0
2022-07-05,S001,P0001,4,1,104,75,160,78.99,81.22,10,2,1,84.72,2,S001_P0001,143.0,256.0,191.0,81.0,101.0,89.0842298052802,1,7,0,0,4.137254901960784,1,0.0
2022-07-06,S001,P0001,3,0,305,4,157,21.76,46.96,20,1,1,49.08,0,S001_P0001,75.0,22.0,238.0,103.33333333333333,75.14285714285714,57.13559477660277,2,7,0,0,-0.4176587301587301,1,0.0
2022-07-07,S001,P0001,4,0,115,70,170,60.33,96.25,5,2,0,94.4,2,S001_P0001,4.0,151.0,268.0,74.0,72.57142857142857,60.24631978485502,3,7,0,0,0.2876254180602007,1,0.0
2022-07-08,S001,P0001,3,3,145,118,161,130.28,78.51,5,2,1,79.41,2,S001_P0001,70.0,35.0,95.0,49.666666666666664,61.0,49.49073987457953,4,7,0,0,0.7949245541838135,1,0.0
2022-07-09,S001,P0001,3,3,190,6,128,-0.67,56.87,20,0,0,56.37,1,S001_P0001,118.0,8.0,202.0,64.0,72.85714285714286,52.09743618588945,5,7,0,0,0.3406412069778406,1,0.0
2022-07-10,S001,P0001,1,3,475,56,44,52.08,35.38,0,3,0,35.22,2,S001_P0001,6.0,92.0,8.0,64.66666666666667,72.57142857142857,52.51621064921142,6,7,0,0,-0.5568637274549098,0,0.0
2022-07-11,S001,P0001,2,0,429,310,167,302.51,70.64,15,0,0,73.95,0,S001_P0001,56.0,143.0,48.0,60.0,67.42857142857143,52.05720296896814,0,7,0,0,3.4737175427485756,1,0.0
2022-07-12,S001,P0001,4,2,152,87,139,79.62,37.08,20,1,0,32.6,3,S001_P0001,310.0,75.0,256.0,124.0,91.28571428571429,104.40739802286394,1,7,0,0,-0.5434622014282197,1,0.0
2022-07-13,S001,P0001,0,2,329,194,134,191.53,45.95,15,0,1,45.45,1,S001_P0001,87.0,4.0,22.0,151.0,93.0,104.1937298177453,2,7,0,0,-0.0215076660988075,1,0.0
2022-07-14,S001,P0001,4,1,399,374,186,381.8,97.5,20,2,0,94.97,2,S001_P0001,194.0,70.0,151.0,197.0,120.14285714285714,101.86662615307087,3,7,0,0,0.01298701298701288,1,0.0
2022-07-15,S001,P0001,3,1,82,63,80,80.63,49.01,15,0,1,45.88,3,S001_P0001,374.0,118.0,35.0,218.33333333333334,163.57142857142858,136.0071776817399,4,7,0,0,-0.3757483123169024,1,0.0
2022-07-16,S001,P0001,2,2,87,39,146,37.8,79.94,0,0,1,83.3,2,S001_P0001,63.0,6.0,8.0,210.33333333333334,155.71428571428572,140.5900829666567,5,7,0,0,0.4056620362229646,0,0.0
2022-07-17,S001,P0001,1,1,63,12,196,6.27,33.84,20,3,1,29.74,0,S001_P0001,39.0,56.0,92.0,158.66666666666666,160.42857142857142,135.1824164389944,6,7,0,0,-0.043527416619559056,1,0.0
2022-07-18,S001,P0001,2,2,193,42,85,44.03,34.46,10,3,0,37.37,2,S001_P0001,12.0,310.0,143.0,38.0,154.14285714285714,141.71265360043253,0,7,0,0,-0.5121744054360136,1,0.0
2022-07-19,S001,P0001,4,2,238,179,198,178.55,56.65,10,1,1,54.38,0,S001_P0001,42.0,87.0,75.0,31.0,115.85714285714286,128.1398046034467,1,7,0,0,0.5277777777777779,1,0.0
2022-07-20,S001,P0001,1,0,392,114,92,111.42,81.18,0,0,1,77.62,3,S001_P0001,179.0,194.0,4.0,77.66666666666667,129.0,129.3986089569744,2,7,0,0,0.766702937976061,0,0.0
2022-07-21,S001,P0001,0,3,498,183,70,187.08,36.04,20,3,0,40.66,2,S001_P0001,114.0,374.0,70.0,111.66666666666667,117.57142857142857,126.19410596756236,3,7,0,0,-0.6303589743589744,1,0.0
2022-07-22,S001,P0001,0,0,422,88,101,91.67,92.32,10,0,0,94.95,3,S001_P0001,183.0,63.0,118.0,158.66666666666666,90.28571428571429,69.35828305668616,4,7,0,0,0.8836972046521117,1,0.0
2022-07-23,S001,P0001,3,3,315,236,82,241.58,45.02,0,2,0,47.05,0,S001_P0001,88.0,39.0,6.0,128.33333333333334,93.85714285714286,68.35551324126067,5,7,0,0,-0.4368276207155366,0,0.0
2022-07-24,S001,P0001,4,0,337,292,107,290.05,43.51,15,2,1,39.9,0,S001_P0001,236.0,12.0,56.0,169.0,122.0,81.32855177201493,6,7,0,0,0.2857565011820329,1,0.0
2022-07-25,S001,P0001,0,1,96,34,164,48.12,44.95,20,2,1,43.78,0,S001_P0001,292.0,42.0,310.0,205.33333333333334,162.0,86.8773081228157,0,7,0,0,0.3044109112013931,1,0.0
2022-07-26,S001,P0001,2,1,212,153,120,172.55,30.28,10,3,1,26.82,1,S001_P0001,34.0,179.0,87.0,187.33333333333334,160.85714285714286,88.75139167252262,1,7,0,0,-0.4654898499558694,1,0.0
2022-07-27,S001,P0001,0,1,404,266,128,282.32,80.67,15,2,1,82.11,2,S001_P0001,153.0,114.0,194.0,159.66666666666666,157.14285714285714,88.40895235858667,2,7,0,0,-0.006282335550628293,1,0.0
2022-07-28,S001,P0001,3,2,314,312,83,308.96,74.05,15,0,1,74.41,1,S001_P0001,266.0,183.0,374.0,151.0,178.85714285714286,94.50296039706652,3,7,0,0,1.054661487236404,1,0.0
2022-07-29,S001,P0001,3,3,304,177,41,177.06,45.77,0,3,0,47.74,0,S001_P0001,312.0,88.0,63.0,243.66666666666666,197.28571428571428,107.17386852791168,4,7,0,0,-0.5042244367417676,0,0.0
2022-07-30,S001,P0001,3,2,418,202,58,209.87,99.17,20,0,0,101.36,3,S001_P0001,177.0,236.0,39.0,251.66666666666666,210.0,96.82802624584824,5,7,0,0,1.2027987561083964,1,0.0
2022-07-31,S001,P0001,2,0,423,322,39,338.0,87.79,0,3,0,86.17,1,S001_P0001,202.0,292.0,12.0,230.33333333333334,205.14285714285714,96.15686588664828,6,7,0,0,1.0176970811307746,0,0.0
2022-08-01,S001,P0001,2,3,73,67,149,75.93,28.22,15,1,1,29.58,1,S001_P0001,322.0,34.0,42.0,233.66666666666666,209.42857142857142,101.20911873090154,0,8,0,0,-0.37219132369299224,1,0.0
2022-08-02,S001,P0001,1,3,252,141,108,154.13,87.87,0,0,0,90.51,1,S001_P0001,67.0,153.0,179.0,197.0,214.14285714285714,92.02794606608836,1,8,0,0,1.9019154557463671,0,0.0
2022-08-03,S001,P0001,0,0,329,224,199,239.96,25.2,20,2,1,22.86,0,S001_P0001,141.0,266.0,114.0,176.66666666666666,212.42857142857142,93.45740053246573,2,8,0,0,-0.6876162142060245,1,0.0
2022-08-04,S001,P0001,4,1,405,276,21,276.45,65.97,15,0,0,67.54,1,S001_P0001,224.0,312.0,183.0,144.0,206.42857142857142,90.75398456423676,3,8,0,0,-0.10911546252532067,1,0.0
2022-08-05,S001,P0001,1,1,427,27,184,38.51,87.72,10,2,1,83.51,0,S001_P0001,276.0,177.0,88.0,213.66666666666666,201.28571428571428,84.58469973092909,4,8,0,0,0.9165392178282716,1,0.0
2022-08-06,S001,P0001,2,3,320,229,63,228.17,64.06,15,2,0,64.54,2,S001_P0001,27.0,202.0,236.0,175.66666666666666,179.85714285714286,107.62501037000116,5,8,0,0,-0.3540385197136231,1,0.0
2022-08-07,S001,P0001,1,2,420,244,44,261.5,58.96,15,1,0,60.11,3,S001_P0001,229.0,322.0,292.0,177.33333333333334,183.71428571428572,109.02555401634714,6,8,0,0,-0.32839731176671605,1,0.0
2022-08-08,S001,P0001,0,0,338,46,56,54.41,99.12,0,2,0,99.98,0,S001_P0001,244.0,67.0,34.0,166.66666666666666,172.57142857142858,95.7093815374737,0,8,0,0,2.512402551381999,0,0.0
2022-08-09,S001,P0001,2,3,211,208,194,217.42,98.6,5,3,0,98.28,2,S001_P0001,46.0,141.0,153.0,173.0,169.57142857142858,99.81125043944552,1,8,0,0,0.12211221122112192,1,0.0
2022-08-10,S001,P0001,1,1,278,16,30,20.77,62.69,5,3,1,63.49,1,S001_P0001,208.0,224.0,266.0,166.0,179.14285714285714,99.8272317079673,2,8,0,0,1.4876984126984127,1,0.0
2022-08-11,S001,P0001,3,0,479,178,183,190.91,33.11,5,1,0,30.79,3,S001_P0001,16.0,276.0,312.0,90.0,149.42857142857142,114.17509527454914,3,8,0,0,-0.4981051993330302,1,0.0
2022-08-12,S001,P0001,4,0,182,153,153,166.26,40.65,15,0,1,42.0,0,S001_P0001,178.0,27.0,177.0,134.0,135.42857142857142,101.35721836300412,4,8,0,0,-0.536593707250342,1,0.0
2022-08-13,S001,P0001,0,3,77,71,190,85.88,57.41,10,0,1,60.47,2,S001_P0001,153.0,229.0,202.0,115.66666666666667,153.42857142857142,89.37161582004494,5,8,0,0,-0.10380892912894168,1,0.0
2022-08-14,S001,P0001,1,2,492,344,79,359.21,79.74,20,1,0,78.1,3,S001_P0001,71.0,244.0,322.0,134.0,130.85714285714286,87.02572143036893,6,8,0,0,0.3524423337856173,1,0.0
2022-08-15,S001,P0001,3,2,187,156,51,150.99,95.07,10,3,0,92.8,1,S001_P0001,344.0,46.0,67.0,189.33333333333334,145.14285714285714,113.01980441708514,0,8,0,0,-0.040859564164648976,1,0.0
2022-08-16,S001,P0001,1,2,348,129,96,124.3,70.95,5,1,1,72.86,0,S001_P0001,156.0,208.0,141.0,190.33333333333334,160.85714285714286,104.2439903486504,1,8,0,0,-0.28042596348884374,1,0.0
2022-08-17,S001,P0001,0,3,404,248,34,265.98,25.53,10,0,1,27.14,3,S001_P0001,129.0,16.0,224.0,209.66666666666666,149.57142857142858,102.5521934477872,2,8,0,0,-0.5927580156324772,1,0.0
2022-08-18,S001,P0001,4,1,70,4,117,22.14,41.42,5,3,1,43.64,3,S001_P0001,248.0,178.0,276.0,177.66666666666666,182.71428571428572,88.75005030179662,3,8,0,0,0.25098157656297193,1,0.0
2022-08-19,S001,P0001,1,1,192,178,70,192.76,21.86,0,1,0,23.9,0,S001_P0001,4.0,153.0,27.0,127.0,157.85714285714286,111.69217903301399,4,8,0,0,-0.4622386223862238,0,0.0
2022-08-20,S001,P0001,2,0,418,376,165,372.87,80.76,5,2,1,82.52,3,S001_P0001,178.0,71.0,229.0,143.33333333333334,161.42857142857142,111.91046591339156,5,8,0,0,0.40672356732276627,1,0.0
2022-08-21,S001,P0001,2,1,263,176,26,176.63,97.35,15,1,0,102.28,2,S001_P0001,376.0,344.0,244.0,186.0,205.0,128.917286143739,6,8,0,0,0.22084273890142958,1,0.0
2022-08-22,S001,P0001,3,0,248,74,114,88.75,61.73,15,3,0,61.65,3,S001_P0001,176.0,156.0,46.0,243.33333333333334,181.0,113.435738048759,0,8,0,0,-0.3506889660250342,1,0.0
2022-08-23,S001,P0001,1,3,497,227,119,229.28,82.81,20,0,0,79.69,3,S001_P0001,74.0,129.0,208.0,208.66666666666666,169.28571428571428,120.46398394778178,1,8,0,0,0.1671599718111345,1,0.0
2022-08-24,S001,P0001,3,0,298,42,98,38.36,44.19,5,1,1,46.53,0,S001_P0001,227.0,248.0,16.0,159.0,183.28571428571428,120.69619475597163,2,8,0,0,0.7309048178613395,1,0.0
2022-08-25,S001,P0001,4,0,260,63,26,81.8,33.23,5,1,1,33.56,1,S001_P0001,42.0,4.0,178.0,114.33333333333333,153.85714285714286,127.22477296950798,3,8,0,0,-0.1977305649444714,1,0.0
2022-08-26,S001,P0001,0,3,355,165,147,158.1,42.44,5,3,1,46.87,2,S001_P0001,63.0,178.0,153.0,110.66666666666667,162.28571428571428,117.2016983462189,4,8,0,0,0.9414455626715461,1,0.0
2022-08-27,S001,P0001,3,1,341,225,105,225.93,80.7,5,3,1,82.68,3,S001_P0001,165.0,376.0,71.0,90.0,160.42857142857142,117.0140406715609,5,8,0,0,-0.0007429420505200568,1,0.0
2022-08-28,S001,P0001,0,3,65,11,175,7.9,45.23,5,3,1,41.33,3,S001_P0001,225.0,176.0,344.0,151.0,138.85714285714286,78.09700927143652,6,8,0,0,-0.5353877760657422,1,0.0
2022-08-29,S001,P0001,2,3,205,180,82,191.15,72.86,0,0,0,76.81,1,S001_P0001,11.0,74.0,156.0,133.66666666666666,115.28571428571429,89.13793484578494,0,8,0,0,0.18030131216588363,0,0.0
2022-08-30,S001,P0001,2,1,270,164,71,160.58,37.33,0,2,0,40.49,0,S001_P0001,180.0,227.0,129.0,138.66666666666666,130.42857142857142,89.95527989480307,1,8,0,0,-0.5492090327255164,0,0.0
2022-08-31,S001,P0001,1,1,278,204,104,211.37,25.2,15,3,0,29.05,3,S001_P0001,164.0,42.0,248.0,118.33333333333333,121.42857142857143,81.43065995650753,2,8,0,0,-0.4297352342158859,1,0.0
2022-09-01,S001,P0001,1,2,61,17,49,32.92,50.89,15,2,1,47.53,0,S001_P0001,204.0,63.0,4.0,182.66666666666666,144.57142857142858,78.04455381993269,3,9,0,0,0.5314474872103523,1,0.0
2022-09-02,S001,P0001,0,3,157,155,86,145.5,38.87,0,1,0,37.89,2,S001_P0001,17.0,165.0,178.0,128.33333333333334,138.0,87.4299719775775,4,9,0,0,-0.0841187558906692,0,0.0
2022-09-03,S001,P0001,0,0,179,153,174,155.65,13.1,0,3,0,16.11,1,S001_P0001,155.0,225.0,376.0,125.33333333333333,136.57142857142858,86.99589481283412,5,9,0,0,-0.8376703841387856,0,0.0
2022-09-04,S001,P0001,4,3,290,59,100,67.75,37.08,0,1,0,32.63,1,S001_P0001,153.0,11.0,176.0,108.33333333333333,126.28571428571429,78.65476100384139,6,9,0,0,-0.18019013928808314,0,0.0
2022-09-05,S001,P0001,0,2,460,64,84,69.46,39.31,15,2,0,35.96,1,S001_P0001,59.0,180.0,74.0,122.33333333333333,133.14285714285714,68.34575961347448,0,9,0,0,-0.46047213834751577,1,0.0
2022-09-06,S001,P0001,1,0,385,365,92,363.19,95.87,0,0,0,95.64,2,S001_P0001,64.0,164.0,227.0,92.0,116.57142857142857,69.14925196716898,1,9,0,0,1.568175729975891,0,0.0
2022-09-07,S001,P0001,0,2,95,71,151,70.51,37.45,10,3,1,36.16,3,S001_P0001,365.0,204.0,42.0,162.66666666666666,145.28571428571428,117.17894333840339,2,9,0,0,0.48611111111111116,1,0.0
2022-09-08,S001,P0001,3,1,83,48,154,54.61,16.62,20,0,1,15.11,0,S001_P0001,71.0,17.0,63.0,166.66666666666666,126.28571428571429,116.85420301343355,3,9,0,0,-0.6734132442523089,1,0.0
2022-09-09,S001,P0001,4,1,220,0,102,-6.71,38.45,20,3,1,39.51,3,S001_P0001,48.0,155.0,165.0,161.33333333333334,130.71428571428572,112.52957283267695,4,9,0,0,-0.010805248263442091,1,0.0
2022-09-10,S001,P0001,4,0,344,228,100,238.17,84.98,20,1,0,84.45,2,S001_P0001,0.0,153.0,225.0,39.666666666666664,108.57142857142857,121.82071135191129,5,9,0,0,5.4870229007633595,1,0.0
2022-09-11,S001,P0001,1,2,315,276,141,287.07,36.82,20,0,0,41.07,1,S001_P0001,228.0,59.0,11.0,92.0,119.28571428571429,129.43945081995446,6,9,0,0,-0.007011866235167141,1,0.0
2022-09-12,S001,P0001,4,1,388,351,90,344.94,96.51,20,2,1,99.35,1,S001_P0001,276.0,64.0,180.0,168.0,150.28571428571428,138.27835970210506,0,9,0,0,1.455100483337573,1,0.0
2022-09-13,S001,P0001,1,3,498,461,199,468.44,85.21,20,0,1,83.81,2,S001_P0001,351.0,365.0,164.0,285.0,191.28571428571428,150.4434714277695,1,9,0,0,-0.11119223949097745,1,0.0
2022-09-14,S001,P0001,2,2,339,89,157,86.33,56.58,0,3,0,58.26,3,S001_P0001,461.0,71.0,204.0,362.6666666666667,205.0,171.78086816251303,2,9,0,0,0.5108144192256341,0,0.0
2022-09-15,S001,P0001,3,1,470,380,109,385.57,52.62,15,1,1,52.38,2,S001_P0001,89.0,48.0,17.0,300.3333333333333,207.57142857142858,169.5610579730865,3,9,0,0,2.166064981949458,1,0.0
2022-09-16,S001,P0001,3,3,111,64,93,82.19,90.5,20,3,1,88.37,0,S001_P0001,380.0,0.0,155.0,310.0,255.0,163.8230752977127,4,9,0,0,1.3537061118335498,1,0.0
2022-09-17,S001,P0001,0,0,420,183,130,189.44,62.9,15,2,0,59.01,1,S001_P0001,64.0,228.0,153.0,177.66666666666666,264.14285714285717,148.2671334353737,5,9,0,0,-0.2598258413744411,1,0.0
2022-09-18,S001,P0001,1,1,334,46,68,41.78,44.61,15,0,1,39.92,1,S001_P0001,183.0,276.0,59.0,209.0,257.7142857142857,151.04493182020863,6,9,0,0,0.21156979902227047,1,0.0
2022-09-19,S001,P0001,0,1,423,277,89,285.93,22.62,10,3,1,18.38,1,S001_P0001,46.0,351.0,64.0,97.66666666666667,224.85714285714286,170.2051982866844,0,9,0,0,-0.7656201429903637,1,0.0
2022-09-20,S001,P0001,1,3,422,138,199,150.5,79.71,10,0,1,84.2,3,S001_P0001,277.0,461.0,365.0,168.66666666666666,214.28571428571428,163.21939660644335,1,9,0,0,-0.06454641474005396,1,0.0
2022-09-21,S001,P0001,0,0,355,83,59,89.08,32.67,10,1,1,28.61,0,S001_P0001,138.0,89.0,71.0,153.66666666666666,168.14285714285714,122.40020230297625,2,9,0,0,-0.4225874867444326,1,0.0
2022-09-22,S001,P0001,2,2,408,150,20,142.14,49.37,20,0,1,52.15,2,S001_P0001,83.0,380.0,48.0,166.0,167.28571428571428,123.06599081483918,3,9,0,0,-0.06176358798935766,1,0.0
2022-09-23,S001,P0001,1,2,263,31,26,30.06,51.67,20,2,1,53.49,1,S001_P0001,150.0,64.0,0.0,123.66666666666667,134.42857142857142,79.96427773878582,4,9,0,0,-0.42906077348066296,1,0.0
2022-09-24,S001,P0001,0,2,468,148,23,164.07,85.0,0,1,1,84.44,0,S001_P0001,31.0,183.0,228.0,88.0,129.71428571428572,85.5837100654756,5,9,0,0,0.3513513513513513,0,0.0
